review_id	candidate_id	batch_id	source_record_id	source_path	exact_location	section_path	statement_text	source_context	statement_fingerprint	original_candidate_class	original_baseline_route	original_review_disposition	original_conflict_pointer	original_approval_state	post_conflict_disposition	resolution_pointer	review_rationale	review_fingerprint
PCR-0199	R03-A1021	R03	R03-17	requirement-documents/03-use-cases/03-agv-fleet-management/uc-013-enable-disable-agv.md	line 52	UC-013 启用/禁用 AGV > 假设	若后续业务上需要联动 RIOT 侧做设备级禁用，TBD 待补充，不在本 UC 范围内。	"本 UC 的""禁用""是纯本地系统层面的调度开关，只影响本地服务器是否会继续为该 AGV 调用 RIOT 接口下发新任务，不涉及调用 RIOT 接口对该 AGV 做设备级的禁用/暂停/断电；若后续业务上需要联动 RIOT 侧做设备级禁用，TBD 待补充，不在本 UC 范围内。"	a9fd91db91830200d48381313a46c80635293f0516dca3eea95232871f09e5de	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	out-of-current-destination	map.md#Out-of-scope	文档已明确 RIoT 设备级禁用不在当前 UC 范围。	84ae4360a392ff093078f04a7fff707fb25c9083e7924a273d64ca86e4abe742
PCR-0200	R03-A1102	R03	R03-18	requirement-documents/03-use-cases/03-agv-fleet-management/uc-019-register-agv-from-rcs.md	line 92	UC-019 从 RCS 接入 AGV > 异常流程 > E7.1 车辆已接入	已归档车辆的恢复方式 TBD。	系统拒绝重复创建，并引导管理员查看现有档案；已归档车辆的恢复方式 TBD。	a34dc6b0fe0e19b6ef4a34a80d5824913e3eb52f8fb482499c8ed379aeddd530	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/78-decide-archived-agv-restoration-and-identity-continuity.md	问题已能按业务后果精确表述，并由《决定归档 AGV 的恢复与身份连续性》统一承载；原声明保持未批准。	dda71b2a86bc128091cd2100840616eddb92a2a1f5d5922126b338468d18fa41
PCR-0201	R03-A1186	R03	R03-20	requirement-documents/03-use-cases/03-agv-fleet-management/uc-021-archive-agv.md	line 64	UC-021 归档 AGV > 备选流程	已归档车辆的恢复流程尚未定义，TBD。	不存在物理删除分支。已归档车辆的恢复流程尚未定义，TBD。	b7fa01b0b1c1583dcb2e7ade9393afc217fceec6629d20d070a982e72fcbb403	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/78-decide-archived-agv-restoration-and-identity-continuity.md	问题已能按业务后果精确表述，并由《决定归档 AGV 的恢复与身份连续性》统一承载；原声明保持未批准。	dc4f126930db44fe89c70dfe669b1e1515475264d9b90293f9ef63f331bac48a
PCR-0202	R03-A1505	R03	R03-25	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-009-monitor-move-order-until-arrival.md	line 74	UC-009 持续监听移动任务直到AGV到站 > 异常流程 > E1.1 轮询/通信异常导致本地服务器未能及时获知到站状态	系统触发告警提示（如界面告警、上报 IT/软件维护人员 R-12 或 AGV 运维/调度管理员 R-13），并持续尝试重新建立轮询（具体重试次数/间隔 TBD）	系统触发告警提示（如界面告警、上报 IT/软件维护人员 R-12 或 AGV 运维/调度管理员 R-13），并持续尝试重新建立轮询（具体重试次数/间隔 TBD）	905ba839df177269c8a1096da42a38c161da59b87dd450c401fe838fda8e7826	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	2e68ae5b1bf772c114371b1541f8f30719d7c1adb8a5202f0438ed616d5155ac
PCR-0203	R03-A1529	R03	R03-26	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md	line 38	UC-023 将搬运任务分配给 AGV > 前置条件	具体范围算法仍可为 TBD，但结果必须明确。	BR-001 能为本轮分配确定任务集合；具体范围算法仍可为 TBD，但结果必须明确。	8e12c1230c1b14d7b5e2410bb141ed18ad4362af9b7044604a3cf1efe3289d15	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-atomic-reframing	issues/65-decide-composite-transport-zoning-and-multi-sublot-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	f4346f86ac194217df2993fb99575004db7be4240412e2ecf4f5d2244bd8f19a
PCR-0204	R03-A1541	R03	R03-26	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md	line 52	UC-023 将搬运任务分配给 AGV > 假设	其余评分公式 TBD，确认前不得把临时权重硬编码为正式规则。	候选排序中第 5 类最高优先级与无响应升级原则已确认（见 BR-002 / BR-014）；路径成本作为排序因子的原则已确认（见 BR-015）；其余评分公式 TBD，确认前不得把临时权重硬编码为正式规则。	977e528c3293b329c0c86e74e7271ef2e06e8f6bef9210250f3715c4c6d2945c	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/66-decide-dispatch-ranking-route-cost-and-no-response-escalation.md	问题已能按业务后果精确表述，并由《决定派车评分、路网成本与无车响应升级规则》统一承载；原声明保持未批准。	ebc8524ecb7a97c741ff0bedaa2a64684ab96df1ff09e0b5c67cd34919bba0ae
PCR-0205	R03-A1561	R03	R03-26	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md	line 77	UC-023 将搬运任务分配给 AGV > 备选流程 > A5.1 无合格车辆	告警阈值和频率 TBD。	系统在车辆状态变化或后续调度触发时重新评估；告警阈值和频率 TBD。	b99fde33fde96d669be863af7b0f6d3e5afdc31906bbae439e983acb3b51cca9	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	624b4305e1a1638526077c5ac93eafdc0d4df0a30ff20507a1e3a3dade7f2317
PCR-0206	R03-A1571	R03	R03-26	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md	line 99	UC-023 将搬运任务分配给 AGV > 异常流程 > E9.1 后续下发失败	绑定保留、释放或重试的具体策略由 UC-008 处理，当前为 TBD。	UC-008 未被 RCS/RIOT 成功接收时，任务不得转为“进行中”；绑定保留、释放或重试的具体策略由 UC-008 处理，当前为 TBD。	9698d357393d14e45b975977bb02a330c443119add868b3cfb95ac8853a4c9cd	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/80-decide-riot-order-creation-uncertainty-binding-retry-release.md	问题已能按业务后果精确表述，并由《决定 RIoT 建单未确认时任务绑定、重试与释放边界》统一承载；原声明保持未批准。	1d2d396fc1841527f36f79d6b8cffcf000f10d282f7da4eb4bff97e62a1a519f
PCR-0207	R03-A1587	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 31	UC-042 处理AGV途中故障并改派或终止关联任务 > 触发条件	RIOT 报告该 AGV 故障、离线、导航失败，且超过预设超时仍未恢复（具体超时阈值 TBD）。	RIOT 报告该 AGV 故障、离线、导航失败，且超过预设超时仍未恢复（具体超时阈值 TBD）。	9a7918d3936433cea0fb1b77efe98fca444c5f5ebaf17a28c440bad6bbc9fe96	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	cc32946ac9f7949a01aa3b10837dfcab83a956823d2e3d9bb27059226828a202
PCR-0208	R03-A1595	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 46	UC-042 处理AGV途中故障并改派或终止关联任务 > 前置条件	该操作视为高风险操作，是否需要二次认证 TBD（参照 [[uc-038-maintain-agv-slot-model|UC-038]]、[[uc-024-maintain-area-station-mapping|UC-024]] 等其他高风险配置变更的二次认证做法）。	AGV 运维/调度管理员具备处理 AGV 故障、改派或终止关联任务的操作权限；该操作视为高风险操作，是否需要二次认证 TBD（参照 [[uc-038-maintain-agv-slot-model|UC-038]]、[[uc-024-maintain-area-station-mapping|UC-024]] 等其他高风险配置变更的二次认证做法）。	3da19efc20751c772c10c41eb23419b9766b92f01834463820320d34da4087ea	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	25227dc065ff39459969f7e78d29930533874d3e032925d4bdadb53f7ba66499
PCR-0209	R03-A1597	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 52	UC-042 处理AGV途中故障并改派或终止关联任务 > 后置条件	"该 AGV 被标记为""故障/不可用""状态（具体是否复用 [[uc-013-enable-disable-agv|UC-013]] 的""已禁用""状态，还是新增独立的故障状态，TBD 见 Notes），不再被 [[uc-008-dispatch-move-order-to-riot|UC-008]]、[[uc-012-manually-dispatch-agv-to-charge|UC-012]]、[[uc-041-return-idle-agv-to-parking-point|UC-041]] 自动派发新任务。"	"该 AGV 被标记为""故障/不可用""状态（具体是否复用 [[uc-013-enable-disable-agv|UC-013]] 的""已禁用""状态，还是新增独立的故障状态，TBD 见 Notes），不再被 [[uc-008-dispatch-move-order-to-riot|UC-008]]、[[uc-012-manually-dispatch-agv-to-charge|UC-012]]、[[uc-041-return-idle-agv-to-parking-point|UC-041]] 自动派发新任务。"	6fd63a50e81067e60543b1d7cc1a7261d351fc1406ee74d678d77bcb44f4fc4d	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	a749b9a9a84865b172f3c1386e0a3866ffb95b00e80aea8e675434a9d9f43b8e
PCR-0210	R03-A1601	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 57	UC-042 处理AGV途中故障并改派或终止关联任务 > 后置条件	"终止时，已装载但未取出的产品的后续去向由现场人工流程处理，具体是否需要新建独立的""人工完成运输""记录机制，TBD。"	"该 AGV 名下已开始装货但未送达的任务，按管理员选择的处理方式（见 Alternative Flow）分别进入""等待修复继续执行""或""终止并转人工处理""状态；终止时，已装载但未取出的产品的后续去向由现场人工流程处理，具体是否需要新建独立的""人工完成运输""记录机制，TBD。"	ee5b969805197dd017833100302b142e2f44f87153fe0fe8fec8000a867a8a17	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	cc1bccf9b5687a90271144e20ab392d2efc432f88a4101678f5c82f5a933c3c4
PCR-0211	R03-A1616	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 84	UC-042 处理AGV途中故障并改派或终止关联任务 > 备选流程 > A5.1 等待修复后继续执行原任务	若等待超过预设时长仍未修复（具体阈值 TBD），系统提示管理员重新评估，转 A5.2	若等待超过预设时长仍未修复（具体阈值 TBD），系统提示管理员重新评估，转 A5.2	411d6cc7a0660b4522bd807e1d761a47cd83cd3972b9290f9bd311374eded9fb	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	d535b39b32b5f415f2f63b332b517d48654afe32d41582a866e22c0dd1bfc642
PCR-0212	R03-A1618	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 89	UC-042 处理AGV途中故障并改派或终止关联任务 > 备选流程 > A5.2 人工取出已装产品并终止原任务	管理员安排生产操作员或维护人员到故障车现场，通过维护手段（如 [[uc-015-slot-door-unlock-open-test|UC-015]] 提供的维护界面开锁能力，或专门的故障应急开锁流程，TBD）打开相关仓位取出已装载产品	管理员安排生产操作员或维护人员到故障车现场，通过维护手段（如 [[uc-015-slot-door-unlock-open-test|UC-015]] 提供的维护界面开锁能力，或专门的故障应急开锁流程，TBD）打开相关仓位取出已装载产品	c174017dfa12268365ac1b1285972af0a0af76474b408d66289e6e1db0988b13	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	b10da276abbe96974ae6ee7bb10bb582c202734d5d3caca9319a1c678f90879e
PCR-0213	R03-A1628	R03	R03-27	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md	line 103	UC-042 处理AGV途中故障并改派或终止关联任务 > 异常流程 > E1.1 RIOT 接口本身不可达	"系统提示""无法确认该 AGV 当前真实状态""，允许管理员基于现场人工判断强制标记该车故障（fail-closed 情形下允许人工override，具体是否需要额外二次确认，TBD）"	"系统提示""无法确认该 AGV 当前真实状态""，允许管理员基于现场人工判断强制标记该车故障（fail-closed 情形下允许人工override，具体是否需要额外二次确认，TBD）"	8ed5b3b2df89bb2b5bf8fd529e4ae508f02d5311ecddb8e23d2e02b6198ab313	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	e5cc5963694dfc080cc222d0cefa815dc075a5fd2c19e9f7062d19c44df2fd10
PCR-0214	R03-A1659	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 36	UC-012 空闲状态下手动派车充电 > 前置条件	"本系统按 [[br-007-charging-pile-allocation-and-queueing|BR-007]] 从该 AGV 在 [[uc-037-maintain-agv-charging-strategy-configuration|UC-037]] 中配置的候选充电桩集合内选定具体充电桩后，RIOT 提供可下发""移动到指定站点并充电""任务的接口（TBD 待与 RIOT 技术对接确认，具体接口能力尚未最终验证）。"	"本系统按 [[br-007-charging-pile-allocation-and-queueing|BR-007]] 从该 AGV 在 [[uc-037-maintain-agv-charging-strategy-configuration|UC-037]] 中配置的候选充电桩集合内选定具体充电桩后，RIOT 提供可下发""移动到指定站点并充电""任务的接口（TBD 待与 RIOT 技术对接确认，具体接口能力尚未最终验证）。"	1ad2322715719a275cc5c5009a307c89e892f98facbf63d1a2ffa6dd52869efd	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-evidence-before-candidacy	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	0155a2397f9321cdfdea1029a6d6f03126364772b726603637abaf796519ee93
PCR-0215	R03-A1672	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 58	UC-012 空闲状态下手动派车充电 > 后置条件	"充电达到预设电量阈值后（具体阈值 TBD），系统自动结束该充电任务，该 AGV 的 RIOT 任务队列重新变为 0，自然满足 [[uc-008-dispatch-move-order-to-riot|UC-008]] 的 Trigger 条件，可被重新纳入正常派车候选，不需要人工点击""停止充电""。"	"充电达到预设电量阈值后（具体阈值 TBD），系统自动结束该充电任务，该 AGV 的 RIOT 任务队列重新变为 0，自然满足 [[uc-008-dispatch-move-order-to-riot|UC-008]] 的 Trigger 条件，可被重新纳入正常派车候选，不需要人工点击""停止充电""。"	b6005c71ba0ddc1271e0a5af64a4bd4216dd514cc26a195b2d77964b732f0769	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	d052cefce1d357fec3c8a1b193c2135194c716d9bd56ce2fd8b97f3d51aa3eb8
PCR-0216	R03-A1673	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 62	UC-012 空闲状态下手动派车充电 > 假设	"电量阈值、""何时判定为已充满可重新派车""的具体数值尚未确定，TBD 待补充。"	"电量阈值、""何时判定为已充满可重新派车""的具体数值尚未确定，TBD 待补充。"	157a0a4b1c783a1f9ce48ad52bbbead76db99bca3cce0b606327c60b3b01dd3c	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	495d5342413f18d3c4f65d8f54d8cc242a786f098acb1d2d9989442e32e448ee
PCR-0217	R03-A1711	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 120	UC-012 空闲状态下手动派车充电 > 异常流程 > E3.1 充电指令下发失败/超时	系统自动重试（具体重试次数/间隔 TBD）	系统自动重试（具体重试次数/间隔 TBD）	1df633bca2a6ec530dda7da0e9dc5f86501957392e0be74b304945e57086bb71	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	14d32cd9d7662001bf8a72dd4e689d52c25e29f0db25c0513f565b6a130fef2b
PCR-0218	R03-A1712	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 121	UC-012 空闲状态下手动派车充电 > 异常流程 > E3.1 充电指令下发失败/超时	若重试仍失败且达到预设阈值（次数/时长，具体数值 TBD），系统触发告警提示（如界面告警、上报 IT/软件维护人员 R-12 或 AGV 运维/调度管理员 R-13），本次充电下发暂停，该 AGV 保持原空闲状态，可被后续重新尝试或被 [[uc-008-dispatch-move-order-to-riot|UC-008]] 正常派车	若重试仍失败且达到预设阈值（次数/时长，具体数值 TBD），系统触发告警提示（如界面告警、上报 IT/软件维护人员 R-12 或 AGV 运维/调度管理员 R-13），本次充电下发暂停，该 AGV 保持原空闲状态，可被后续重新尝试或被 [[uc-008-dispatch-move-order-to-riot|UC-008]] 正常派车	a73bdeeaf2931ade90734430f3fd8fa4e3cebdf36c81e06c6b279d3c1dc7edf6	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	c42df6ef91858a8d57f5b08ac4369896aaf48d054aac207b4d43b78b86a9950c
PCR-0219	R03-A1714	R03	R03-28	requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md	line 124	UC-012 空闲状态下手动派车充电 > 异常流程 > E3.1 充电指令下发失败/超时	TBD 待补充：充电过程中途发生异常（如长时间电量不上升、充电桩故障、AGV 充电中失联）应如何处理，暂不在本 UC 中深入展开。	TBD 待补充：充电过程中途发生异常（如长时间电量不上升、充电桩故障、AGV 充电中失联）应如何处理，暂不在本 UC 中深入展开。	45992790019a20b10d856bb40c2cb8b7407b74b1cbc8c67775424bb2d83f3899	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-atomic-reframing	issues/62-decide-offline-charger-failure-confirmation-and-allocation-hold-trigger.md;issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	2d207239dba1c799f7da18f4025e8a34efb4ea14d3fb67e32c4fad0d2087e956
PCR-0220	R03-A1749	R03	R03-29	requirement-documents/03-use-cases/05-agv-charging/uc-037-maintain-agv-charging-strategy-configuration.md	line 46	UC-037 维护 AGV 充电策略配置 > 前置条件	是否需要该前提，TBD 待与用户确认（见 Notes）。	"与 [[uc-020-maintain-agv-dispatch-profile|UC-020]] 不同，本 UC 修改的是""该车什么时候该去充电、去哪些充电桩""，不直接影响任务分配所需的仓门/安全状态，因此不强制要求目标车辆处于""已禁用""状态才能保存；是否需要该前提，TBD 待与用户确认（见 Notes）。"	9c467df751604ccb7bd9ec906608d5a48894cbb0c443913844908f3132b83369	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	d4702774d68d97f056e93e758d3e3cd19d23c1bd2dac3fc3e15a95222758535a
PCR-0221	R03-A1758	R03	R03-29	requirement-documents/03-use-cases/05-agv-charging/uc-037-maintain-agv-charging-strategy-configuration.md	line 60	UC-037 维护 AGV 充电策略配置 > 假设	两者数值可以相同，也可以不同，具体数值关系 TBD。	"""触发充电阈值""与 [[uc-020-maintain-agv-dispatch-profile|UC-020]] 已有的""最低接单电量阈值""是两个独立的配置项，语义不同：前者回答""这台车该不该去充电""，后者回答""这台车该不该继续接新的搬运任务""；两者数值可以相同，也可以不同，具体数值关系 TBD。"	57dc9c307383678ed03911cc0b2d0c30ef5fcc0e59db2b4ee9420f98d47713e9	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	问题已能按业务后果精确表述，并由《决定充电阈值、配置变更与异常生命周期》统一承载；原声明保持未批准。	6b7284d2d8615c41d43cc737df18d9e9303d71b12b2587025164ed54235ff066
PCR-0222	R03-A1880	R03	R03-31	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	line 32	UC-045 从 RIOT 同步地图路网 > 触发条件	系统检测到 RIOT 侧地图版本/变更信号（具体检测方式 TBD）。	系统检测到 RIOT 侧地图版本/变更信号（具体检测方式 TBD）。	dedb5cea0b2d719be3404f132f89e74e2cd23dc29cda35b7ef6eb16f914e19a7	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/77-decide-map-topology-sync-and-snapshot-product-boundary.md	问题已能按业务后果精确表述，并由《决定地图拓扑同步与历史快照产品边界》统一承载；原声明保持未批准。	84913f7b9658b8f80827598d2588e0f89f9ad821a0699a2e48ee4b49a755910a
PCR-0223	R03-A1883	R03	R03-31	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	line 38	UC-045 从 RIOT 同步地图路网 > 前置条件	RCS/RIOT 接口在线，且本系统有权限查询地图站点及路径/拓扑数据（接口形态与字段 TBD，须在对接时确认）。	RCS/RIOT 接口在线，且本系统有权限查询地图站点及路径/拓扑数据（接口形态与字段 TBD，须在对接时确认）。	136f4b892bb29df0299cf5f0a9161db7e15d1692475008b71fe8fbf62536411b	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-evidence-before-candidacy	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	0494aeccf8463719558bbf4f0c37240bb29b5ff7d38dc83efe77fa7b58c8410f
PCR-0224	R03-A1885	R03	R03-31	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	line 43	UC-045 从 RIOT 同步地图路网 > 后置条件	同步成功后，本地存在一份有效的路网快照：至少包含站点节点集合、可通行边集合、同步时间戳，以及可用于追溯的地图/快照版本标识（版本字段来源 TBD）。	同步成功后，本地存在一份有效的路网快照：至少包含站点节点集合、可通行边集合、同步时间戳，以及可用于追溯的地图/快照版本标识（版本字段来源 TBD）。	20efce9569925d8a26e5a1298ef554118314bce4493f76acdc51d49ac7e0a9c7	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/77-decide-map-topology-sync-and-snapshot-product-boundary.md	问题已能按业务后果精确表述，并由《决定地图拓扑同步与历史快照产品边界》统一承载；原声明保持未批准。	62c627479a4e9241cc15fbb3270524ec3360e8ab66715eeeff1cca4bc18d14ce
PCR-0225	R03-A1889	R03	R03-31	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	line 45	UC-045 从 RIOT 同步地图路网 > 后置条件	不删除历史可用快照，除非另有清理策略（TBD）。	同步失败时：保留上一份有效快照（若有），将当前同步标记为失败并记录错误；不删除历史可用快照，除非另有清理策略（TBD）。	13fb912be3b57e6aed4eecf42fa89e91f0eb8963862518e4e9ea2df92fba99e7	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/77-decide-map-topology-sync-and-snapshot-product-boundary.md	问题已能按业务后果精确表述，并由《决定地图拓扑同步与历史快照产品边界》统一承载；原声明保持未批准。	59c7da21b17fa6c2a1405c9ffb9611299c5d15a45ec70c2bd08873be49c137d8
PCR-0226	R03-A1901	R03	R03-31	requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md	line 61	UC-045 从 RIOT 同步地图路网 > 正常流程 > 45.0	系统校验返回数据完整性（节点、边端点存在性、自环/重复边处理策略 TBD）：	系统校验返回数据完整性（节点、边端点存在性、自环/重复边处理策略 TBD）：	18bf3a3ce0d7324d299733b27df3cb3804e5651a4c8235d5769db32430eee614	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-atomic-reframing	issues/77-decide-map-topology-sync-and-snapshot-product-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	18b0a3c97502df627edb214aa818e95a63e4801c3129d4e52e03255afacc8854
