relation_id	relation_type	left_candidate_id	right_candidate_id	left_batch_id	right_batch_id	left_source_record_id	right_source_record_id	semantic_score	trigram_dice	bigram_dice	identifier_jaccard	scope_relation	version_relation	shared_identifiers	review_action
REL-01448	normalized-text-duplicate	R04-A0130	R04-A0556	R04	R04	R04-02	R04-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01449	normalized-text-duplicate	R04-A0132	R04-A0379	R04	R04	R04-02	R04-08	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-004	review-together-never-auto-merge
REL-01450	normalized-text-duplicate	R04-A0215	R05-A0035	R04	R05	R04-05	R05-08	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01451	normalized-text-duplicate	R04-A0573	R05-A0201	R04	R05	R04-14	R05-40	1.0000	1.0000	1.0000	1.0000	same-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01452	normalized-text-duplicate	R04-A0674	R06-A0004	R04	R06	R04-16	R06-01	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01453	normalized-text-duplicate	R04-A0818	R06-A0063	R04	R06	R04-21	R06-17	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01454	normalized-text-duplicate	R04-A0963	R06-A0125	R04	R06	R04-25	R06-32	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-019	review-together-never-auto-merge
REL-01455	normalized-text-duplicate	R04-A1030	R06-A0154	R04	R06	R04-27	R06-39	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-013	review-together-never-auto-merge
REL-01456	normalized-text-duplicate	R04-A1061	R06-A0166	R04	R06	R04-28	R06-42	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01457	normalized-text-duplicate	R04-A1138	R06-A0200	R04	R06	R04-30	R06-50	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	rcs/riot	review-together-never-auto-merge
REL-01458	normalized-text-duplicate	R05-A0027	R05-A0214	R05	R05	R05-07	R05-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01459	normalized-text-duplicate	R10-A0093	R10-A0508	R10	R10	R10-04	R10-14	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01460	normalized-text-duplicate	R10-A0093	R10-A0657	R10	R10	R10-04	R10-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01461	normalized-text-duplicate	R11-A0085	R11-A0096	R11	R11	R11-05	R11-07	1.0000	1.0000	1.0000	1.0000	different-domain-scope	overlapping-version-markers		retain-separate-scope-and-review-link
REL-01462	semantic-near-review	R01-A0168	R01-A0462	R01	R01	R01-04	R01-05	0.8065	0.7391	0.8333	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01463	semantic-near-review	R01-A0169	R02-A0849	R01	R02	R01-04	R02-21	0.7569	0.6897	0.7586	1.0000	compatible-domain-scope	no-explicit-version-marker	d04-06,d4-06	review-together-never-auto-merge
REL-01464	semantic-near-review	R01-A0171	R02-A0853	R01	R02	R01-04	R02-21	0.7979	0.7297	0.8219	1.0000	compatible-domain-scope	no-explicit-version-marker	station_name	review-together-never-auto-merge
REL-01465	semantic-near-review	R01-A0194	R02-A0872	R01	R02	R01-04	R02-21	0.7975	0.7451	0.7925	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01466	semantic-near-review	R01-A0205	R01-A0764	R01	R01	R01-04	R01-05	0.7790	0.7213	0.7742	1.0000	same-scope	no-explicit-version-marker	sublot_box_count	review-together-never-auto-merge
REL-01467	semantic-near-review	R01-A0206	R01-A0348	R01	R01	R01-04	R01-05	0.7629	0.7143	0.7333	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01468	semantic-near-review	R01-A0208	R01-A0767	R01	R01	R01-04	R01-05	0.9446	0.9333	0.9375	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01469	semantic-near-review	R01-A0209	R01-A0770	R01	R01	R01-04	R01-05	0.8658	0.8387	0.8485	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01470	semantic-near-review	R01-A0211	R01-A0363	R01	R01	R01-04	R01-05	0.7603	0.7097	0.7333	1.0000	same-scope	no-explicit-version-marker	rcs/riot,station_id,station_name	review-together-never-auto-merge
REL-01471	semantic-near-review	R01-A0213	R02-A0334	R01	R02	R01-04	R02-12	0.7238	0.6562	0.7097	1.0000	compatible-domain-scope	no-explicit-version-marker	area_code,station_name	review-together-never-auto-merge
REL-01472	semantic-near-review	R01-A0221	R11-A0028	R01	R11	R01-04	R11-03	0.8500	0.8148	0.8395	1.0000	compatible-domain-scope	different-version-or-scope-markers	task_type	retain-separate-version-scope-and-review-link
REL-01473	semantic-near-review	R01-A0221	R11-A0066	R01	R11	R01-04	R11-04	0.8800	0.8500	0.8750	1.0000	compatible-domain-scope	no-explicit-version-marker	task_type	review-together-never-auto-merge
REL-01474	semantic-near-review	R01-A0221	R12-A0090	R01	R12	R01-04	R12-17	0.7832	0.7391	0.7556	1.0000	compatible-domain-scope	different-version-or-scope-markers	task_type	retain-separate-version-scope-and-review-link
REL-01475	semantic-near-review	R01-A0245	R01-A0744	R01	R01	R01-04	R01-05	0.8552	0.8276	0.8333	1.0000	same-scope	no-explicit-version-marker	reference/package-basket-capacity.md	review-together-never-auto-merge
REL-01476	semantic-near-review	R01-A0248	R11-A0079	R01	R11	R01-04	R11-05	0.8080	0.7600	0.8000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01477	semantic-near-review	R01-A0402	R02-A0949	R01	R02	R01-05	R02-23	0.8399	0.7869	0.8571	1.0000	compatible-domain-scope	no-explicit-version-marker	eqp/area	review-together-never-auto-merge
REL-01478	semantic-near-review	R01-A0433	R02-A0009	R01	R02	R01-05	R02-07	0.7874	0.7119	0.8197	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01479	semantic-near-review	R01-A0433	R02-A0114	R01	R02	R01-05	R02-08	0.9280	0.9032	0.9375	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01480	semantic-near-review	R01-A0446	R02-A0829	R01	R02	R01-05	R02-21	0.7194	0.6387	0.7273	1.0000	compatible-domain-scope	no-explicit-version-marker	mock_task_id,task_source	review-together-never-auto-merge
REL-01481	semantic-near-review	R01-A0573	R02-A0842	R01	R02	R01-05	R02-21	0.7958	0.7436	0.7895	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01482	semantic-near-review	R01-A0592	R01-A1205	R01	R01	R01-05	R01-13	0.8217	0.7667	0.8333	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01483	semantic-near-review	R01-A0603	R02-A0244	R01	R02	R01-05	R02-10	0.8226	0.7895	0.7945	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01484	semantic-near-review	R01-A0633	R02-A0913	R01	R02	R01-05	R02-22	0.8525	0.8000	0.8750	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01485	semantic-near-review	R01-A0634	R02-A0914	R01	R02	R01-05	R02-22	0.7673	0.7027	0.7692	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01486	semantic-near-review	R01-A0640	R11-A0082	R01	R11	R01-05	R11-05	0.8485	0.8000	0.8615	1.0000	compatible-domain-scope	different-version-or-scope-markers	mv_fw_username.username,operator_name	retain-separate-version-scope-and-review-link
REL-01487	semantic-near-review	R01-A0705	R02-A0009	R01	R02	R01-05	R02-07	0.8349	0.7778	0.8571	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01488	semantic-near-review	R01-A0717	R02-A0828	R01	R02	R01-05	R02-21	0.7744	0.6909	0.8148	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01489	semantic-near-review	R01-A0728	R02-A0992	R01	R02	R01-05	R02-24	0.8655	0.8333	0.8571	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01490	semantic-near-review	R01-A1063	R02-A0070	R01	R02	R01-13	R02-08	0.8349	0.7778	0.8571	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01491	semantic-near-review	R01-A1066	R01-A2010	R01	R01	R01-13	R01-14	0.7940	0.7619	0.7500	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01492	semantic-near-review	R01-A1071	R01-A2015	R01	R01	R01-13	R01-14	0.8388	0.8000	0.8293	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01493	semantic-near-review	R01-A1072	R01-A2016	R01	R01	R01-13	R01-14	0.8543	0.8261	0.8333	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01494	semantic-near-review	R01-A1082	R01-A2027	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01495	semantic-near-review	R01-A1085	R01-A2030	R01	R01	R01-13	R01-14	0.8025	0.7500	0.8000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01496	semantic-near-review	R01-A1106	R01-A2049	R01	R01	R01-13	R01-14	0.9060	0.8800	0.9067	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01497	semantic-near-review	R01-A1107	R01-A3055	R01	R01	R01-13	R01-19	0.8280	0.7805	0.8293	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01498	semantic-near-review	R01-A1108	R01-A3057	R01	R01	R01-13	R01-19	0.7679	0.7143	0.7500	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01499	semantic-near-review	R01-A1109	R01-A3059	R01	R01	R01-13	R01-19	0.9090	0.8800	0.9167	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01500	semantic-near-review	R01-A1110	R01-A3061	R01	R01	R01-13	R01-19	0.8832	0.8421	0.9000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01501	semantic-near-review	R01-A1117	R01-A2059	R01	R01	R01-13	R01-14	0.9561	0.9474	0.9500	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01502	semantic-near-review	R01-A1121	R01-A3076	R01	R01	R01-13	R01-19	0.8658	0.8387	0.8485	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01503	semantic-near-review	R01-A1150	R02-A0246	R01	R02	R01-13	R02-10	0.7637	0.6667	0.8235	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01504	semantic-near-review	R01-A1203	R01-A2135	R01	R01	R01-13	R01-14	0.9177	0.9000	0.9091	1.0000	same-scope	same-version-markers	3.4	review-together-never-auto-merge
REL-01505	semantic-near-review	R01-A1238	R03-A0173	R01	R03	R01-13	R03-02	0.8146	0.7692	0.8052	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01506	semantic-near-review	R01-A1265	R04-A0448	R01	R04	R01-13	R04-10	0.8064	0.7692	0.7778	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01507	semantic-near-review	R01-A1272	R01-A2187	R01	R01	R01-13	R01-14	0.9043	0.8788	0.9032	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01508	semantic-near-review	R01-A1285	R01-A2193	R01	R01	R01-13	R01-14	0.8221	0.7692	0.8302	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01509	semantic-near-review	R01-A1297	R04-A0203	R01	R04	R01-13	R04-05	0.8600	0.8182	0.8667	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01510	semantic-near-review	R01-A1538	R01-A2443	R01	R01	R01-13	R01-14	0.9274	0.9032	0.9355	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01511	semantic-near-review	R01-A1540	R01-A2445	R01	R01	R01-13	R01-14	0.9338	0.9118	0.9412	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01512	semantic-near-review	R01-A1561	R01-A2465	R01	R01	R01-13	R01-14	0.9375	0.9167	0.9444	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01513	semantic-near-review	R01-A1673	R01-A2573	R01	R01	R01-13	R01-14	0.8925	0.8615	0.8955	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01514	semantic-near-review	R01-A1930	R01-A2809	R01	R01	R01-13	R01-14	0.8025	0.7500	0.8000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01515	semantic-near-review	R01-A1930	R02-A0050	R01	R02	R01-13	R02-07	0.7805	0.7000	0.8182	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01516	semantic-near-review	R01-A1932	R01-A2811	R01	R01	R01-13	R01-14	0.7615	0.6923	0.7692	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01517	semantic-near-review	R01-A1935	R08-A0533	R01	R08	R01-13	R08-37	0.8015	0.7595	0.7792	1.0000	compatible-domain-scope	different-version-or-scope-markers	r-11	retain-separate-version-scope-and-review-link
REL-01518	semantic-near-review	R01-A1941	R03-A0102	R01	R03	R01-13	R03-01	0.8758	0.8348	0.8889	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01519	semantic-near-review	R01-A1945	R05-A0216	R01	R05	R01-13	R05-43	0.7625	0.7170	0.7273	1.0000	compatible-domain-scope	different-version-or-scope-markers	cancelled_by_operator	retain-separate-version-scope-and-review-link
REL-01520	semantic-near-review	R01-A1946	R03-A0112	R01	R03	R01-13	R03-01	0.8382	0.7907	0.8444	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01521	semantic-near-review	R01-A1946	R03-A0331	R01	R03	R01-13	R03-05	0.8658	0.8400	0.8462	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01522	semantic-near-review	R01-A1946	R05-A0400	R01	R05	R01-13	R05-67	0.8081	0.7556	0.8085	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01523	semantic-near-review	R01-A1946	R08-A0675	R01	R08	R01-13	R08-40	0.8387	0.8077	0.8148	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01524	semantic-near-review	R01-A1947	R01-A2813	R01	R01	R01-13	R01-14	0.9138	0.8929	0.9091	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01525	semantic-near-review	R01-A1949	R01-A2815	R01	R01	R01-13	R01-14	0.8575	0.8235	0.8485	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01526	semantic-near-review	R01-A1950	R01-A2816	R01	R01	R01-13	R01-14	0.7913	0.7391	0.7826	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01527	semantic-near-review	R01-A2052	R02-A0161	R01	R02	R01-14	R02-09	0.7728	0.7033	0.7865	1.0000	compatible-domain-scope	different-version-or-scope-markers	r-03	retain-separate-version-scope-and-review-link
REL-01528	semantic-near-review	R01-A3053	R02-A0155	R01	R02	R01-19	R02-09	0.8386	0.9193	0.9434	0.3333	compatible-domain-scope	no-explicit-version-marker	3.1	review-together-never-auto-merge
REL-01529	semantic-near-review	R01-A3054	R02-A0156	R01	R02	R01-19	R02-09	0.7617	0.8829	0.9204	0.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01530	semantic-near-review	R02-A0009	R02-A0114	R02	R02	R02-07	R02-08	0.8583	0.8070	0.8814	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01531	semantic-near-review	R02-A0208	R08-A0533	R02	R08	R02-09	R08-37	0.7968	0.7342	0.8101	1.0000	compatible-domain-scope	no-explicit-version-marker	r-11	review-together-never-auto-merge
REL-01532	semantic-near-review	R02-A0209	R08-A0084	R02	R08	R02-09	R08-01	0.7774	0.7317	0.7500	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01533	semantic-near-review	R02-A0212	R03-A0106	R02	R03	R02-09	R03-01	0.7247	0.6667	0.6933	1.0000	compatible-domain-scope	no-explicit-version-marker	r-09,r-11	review-together-never-auto-merge
REL-01534	semantic-near-review	R02-A0270	R03-A1124	R02	R03	R02-11	R03-19	0.8658	0.8387	0.8485	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-019	review-together-never-auto-merge
REL-01535	semantic-near-review	R02-A0487	R02-A0683	R02	R02	R02-14	R02-17	0.8304	0.7778	0.8421	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01536	semantic-near-review	R02-A0520	R02-A0703	R02	R02	R02-14	R02-17	0.8551	0.8250	0.8378	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01537	semantic-near-review	R02-A0521	R02-A0704	R02	R02	R02-14	R02-17	0.8221	0.7857	0.8000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01538	semantic-near-review	R02-A0523	R02-A0706	R02	R02	R02-14	R02-17	0.8574	0.8276	0.8409	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01539	semantic-near-review	R02-A0524	R02-A0707	R02	R02	R02-14	R02-17	0.8750	0.8333	0.8889	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01540	semantic-near-review	R02-A0527	R02-A0709	R02	R02	R02-14	R02-17	0.8201	0.7717	0.8189	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01541	semantic-near-review	R02-A0636	R02-A0730	R02	R02	R02-16	R02-18	0.7838	0.7222	0.7885	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01542	semantic-near-review	R02-A0638	R02-A0732	R02	R02	R02-16	R02-18	0.9236	0.9038	0.9216	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01543	semantic-near-review	R02-A0650	R02-A0745	R02	R02	R02-16	R02-18	0.8422	0.7949	0.8500	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01544	semantic-near-review	R02-A0654	R02-A0749	R02	R02	R02-16	R02-18	0.8941	0.8649	0.8947	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01545	semantic-near-review	R02-A0655	R02-A0750	R02	R02	R02-16	R02-18	0.8875	0.8500	0.9000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01546	semantic-near-review	R02-A0690	R03-A1121	R02	R03	R02-17	R03-19	0.7424	0.6744	0.7381	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-019,uc-021	review-together-never-auto-merge
REL-01547	semantic-near-review	R02-A0911	R03-A0039	R02	R03	R02-22	R03-01	0.8125	0.7719	0.7931	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01548	semantic-near-review	R03-A0012	R03-A0262	R03	R03	R03-01	R03-04	0.7848	0.7273	0.7826	1.0000	same-scope	no-explicit-version-marker	uc-043	review-together-never-auto-merge
REL-01549	semantic-near-review	R03-A0025	R03-A0398	R03	R03	R03-01	R03-06	0.7734	0.7170	0.7636	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01550	semantic-near-review	R03-A0041	R03-A0413	R03	R03	R03-01	R03-06	0.7778	0.7273	0.7595	1.0000	same-scope	no-explicit-version-marker	e2.1	review-together-never-auto-merge
REL-01551	semantic-near-review	R03-A0113	R03-A0436	R03	R03	R03-01	R03-06	0.7986	0.7429	0.8000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01552	semantic-near-review	R03-A0122	R03-A0442	R03	R03	R03-01	R03-06	0.8979	0.8750	0.8889	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01553	semantic-near-review	R03-A0123	R03-A0443	R03	R03	R03-01	R03-06	0.8448	0.8070	0.8364	1.0000	same-scope	no-explicit-version-marker	4.1	review-together-never-auto-merge
REL-01554	semantic-near-review	R03-A0166	R05-A0002	R03	R05	R03-02	R05-01	0.9325	0.9206	0.9206	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01555	semantic-near-review	R03-A0166	R05-A0006	R03	R05	R03-02	R05-02	0.7987	0.7632	0.7632	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01556	semantic-near-review	R03-A0167	R04-A0604	R03	R04	R03-02	R04-15	0.8222	0.7778	0.8148	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01557	semantic-near-review	R03-A0167	R04-A0607	R03	R04	R03-02	R04-15	0.8589	0.8214	0.8571	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01558	semantic-near-review	R03-A0177	R04-A0172	R03	R04	R03-02	R04-04	0.9582	0.9508	0.9508	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01559	semantic-near-review	R03-A0181	R04-A0650	R03	R04	R03-02	R04-15	0.8500	0.8182	0.8333	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01560	semantic-near-review	R03-A0188	R05-A0292	R03	R05	R03-02	R05-56	0.8529	0.8235	0.8333	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01561	semantic-near-review	R03-A0219	R04-A0427	R03	R04	R03-03	R04-10	0.8980	0.8780	0.8837	1.0000	compatible-domain-scope	different-version-or-scope-markers	uc-009	retain-separate-version-scope-and-review-link
REL-01562	semantic-near-review	R03-A0266	R04-A0225	R03	R04	R03-04	R04-06	0.8621	0.8224	0.8660	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01563	semantic-near-review	R03-A0277	R05-A0048	R03	R05	R03-04	R05-11	0.7797	0.7027	0.8108	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01564	semantic-near-review	R03-A0315	R04-A0284	R03	R04	R03-05	R04-07	0.7706	0.7103	0.7664	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01565	semantic-near-review	R03-A0355	R04-A0304	R03	R04	R03-05	R04-07	0.8768	0.8333	0.8947	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01566	semantic-near-review	R03-A0355	R05-A0223	R03	R05	R03-05	R05-44	0.8832	0.8421	0.9000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01567	semantic-near-review	R03-A0382	R04-A0341	R03	R04	R03-06	R04-08	0.8652	0.8276	0.8667	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01568	semantic-near-review	R03-A0412	R04-A0361	R03	R04	R03-06	R04-08	0.7955	0.7273	0.8182	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01569	semantic-near-review	R03-A0432	R04-A0376	R03	R04	R03-06	R04-08	0.7678	0.7037	0.7692	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01570	semantic-near-review	R03-A0432	R05-A0113	R03	R05	R03-06	R05-22	0.8180	0.7600	0.8333	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01571	semantic-near-review	R03-A0438	R05-A0112	R03	R05	R03-06	R05-22	0.7931	0.7407	0.7857	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01572	semantic-near-review	R03-A0440	R04-A0377	R03	R04	R03-06	R04-08	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01573	semantic-near-review	R03-A0752	R03-A0804	R03	R03	R03-12	R03-13	0.8712	0.8485	0.8485	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01574	semantic-near-review	R03-A0757	R06-A0014	R03	R06	R03-12	R06-07	0.8157	0.7429	0.8571	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01575	semantic-near-review	R03-A0761	R03-A0814	R03	R03	R03-12	R03-13	0.8616	0.8286	0.8529	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01576	semantic-near-review	R03-A0765	R05-A0195	R03	R05	R03-12	R05-39	0.7665	0.6923	0.7857	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01577	semantic-near-review	R03-A0767	R04-A0727	R03	R04	R03-12	R04-18	0.8331	0.7857	0.8364	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01578	semantic-near-review	R03-A0826	R04-A0753	R03	R04	R03-13	R04-19	0.8095	0.7579	0.8090	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01579	semantic-near-review	R03-A0826	R04-A0761	R03	R04	R03-13	R04-19	0.8727	0.8317	0.8842	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01580	semantic-near-review	R03-A0826	R06-A0037	R03	R06	R03-13	R06-12	0.9032	0.8660	0.9231	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01581	semantic-near-review	R03-A0830	R04-A0765	R03	R04	R03-13	R04-19	0.8027	0.7541	0.7931	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01582	semantic-near-review	R03-A0844	R04-A0781	R03	R04	R03-14	R04-20	0.8840	0.8387	0.9091	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01583	semantic-near-review	R03-A0859	R06-A0014	R03	R06	R03-14	R06-07	0.8025	0.7500	0.8000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01584	semantic-near-review	R03-A0912	R04-A0811	R03	R04	R03-15	R04-21	0.8953	0.8571	0.9130	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01585	semantic-near-review	R03-A0912	R06-A0064	R03	R06	R03-15	R06-17	0.7658	0.7000	0.7692	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01586	semantic-near-review	R03-A0921	R06-A0068	R03	R06	R03-15	R06-18	0.7897	0.7436	0.7692	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01587	semantic-near-review	R03-A0925	R04-A0823	R03	R04	R03-15	R04-21	0.7897	0.7436	0.7692	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01588	semantic-near-review	R03-A0925	R06-A0068	R03	R06	R03-15	R06-18	0.8243	0.7838	0.8108	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
