candidate_id	batch_id	source_record_id	source_path	source_sha256	exact_location	section_path	statement_text	source_context	statement_fingerprint	candidate_class	source_claim_status	applicable_scope	baseline_route	duplicate_or_derivation	conflict_pointer	approval_state	approval_gap	exact_text_sha256	semantic_normalized_sha256	exact_text_cluster_id	normalized_text_cluster_id	semantic_review_cluster_id	relation_to_cluster_representative	review_disposition	approval_batch_id	graduate_conflict_pointers	version_scope_pointers
R13-A0255	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action.get	OpenAPI > fcs > 脚本 > GET /api/fcs/v1/action	GET /api/fcs/v1/action — 分页查询	"operationId=queryByPageUsingGET_9; summary=分页查询; tags=脚本; parameters=query:pageNum:required=False:schema=type=integer;format=int64|query:pageSize:required=False:schema=type=integer;format=int64|query:name:required=False:schema=type=string; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«Page«ApiScript对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	a8112e0c9901d621f2a59597b6fa318482a19223f39db40ca3ccafeb6d7e9f2e	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/action; operation-id:queryByPageUsingGET_9; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	17fb21927e9c6181c6295683c04a030a846de86099c731d12056104e516adde7	6e702e7057017121cbf5e48cfc2f6b1e42f1e54de29b3f6f9651e68206e9223d				singleton	evidence-only			BOUND-R13-001
R13-A0256	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action.post	OpenAPI > fcs > 脚本 > POST /api/fcs/v1/action	POST /api/fcs/v1/action — 创建API脚本配置	"operationId=createUsingPOST_10; summary=创建API脚本配置; tags=脚本; parameters=none; requestBody=application/json:#/components/schemas/CreateApiScriptDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«ApiScript对象»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	fa8cf05ae6aa2ef07a74fd617596e85575d34da70c584db2dfa2b55aa7522083	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/action; operation-id:createUsingPOST_10; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	7ea8c728d3034c42b1db3524180cfd3f2fcee97d91faa2b5316d84f9a83a8e2f	82189a64810acdc84a365b6065ad2cdef579f83bf4e6b7af488c2796efc9142f				singleton	evidence-only			BOUND-R13-001
R13-A0257	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/run.post	OpenAPI > fcs > 脚本 > POST /api/fcs/v1/action/run	POST /api/fcs/v1/action/run — 运行方法	"operationId=runUsingPOST; summary=运行方法; tags=脚本; parameters=query:method:required=True:schema=type=string; requestBody=none; responses=200:OK:*/*:type=object|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	ae370d591c3012da72c3de29e423c69b5a4df09d100d5c9d519bcd6b89fbc7b1	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/action/run; operation-id:runUsingPOST; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	290fd9a47f682f880f488046aeb208b6194ad2371c9903c8b37ea9cf80db25aa	02c73498059d4c79657392e27aa5eb2ab4fbfaac4bd9b0e67508bfb570dcd313				singleton	evidence-only			BOUND-R13-001
R13-A0258	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/runScript.post	OpenAPI > fcs > 脚本 > POST /api/fcs/v1/action/runScript	POST /api/fcs/v1/action/runScript — runScript	"operationId=runScriptUsingPOST; summary=runScript; tags=脚本; parameters=none; requestBody=application/json:type=string; responses=200:OK:*/*:type=object|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	e07e6635b97445795e7fb55dbaaafe052dcb80165b35a56e305eb30f0bab8ddc	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/action/runScript; operation-id:runScriptUsingPOST; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	9a5d510f10fedf9aab2c30ffe950023ec491c44412e5e2d63c91700e81a7db6f	f76ff07db5cfed8702b9589ec8712fc37cd598cbbb1d49a91def278a33e4f6ee				singleton	evidence-only			BOUND-R13-001
R13-A0259	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/runScriptFile.post	OpenAPI > fcs > 脚本 > POST /api/fcs/v1/action/runScriptFile	POST /api/fcs/v1/action/runScriptFile — runScriptFile	"operationId=runScriptFileUsingPOST; summary=runScriptFile; tags=脚本; parameters=none; requestBody=application/json:type=string;format=binary|application/octet-stream:type=string;format=binary; responses=200:OK:*/*:type=object|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	8814aecf7854a7226166f57a252bba111853101d49405a6062928b7dc9546e27	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/action/runScriptFile; operation-id:runScriptFileUsingPOST; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	c4e43789a4853c27d7eeb7f9a1a1ac67963d37e16aa4a4b9b3822bd235396d6c	5eb7355588b74c766de1e501aaaa5a26747bb7790932454ba23c0a053805e9a7				singleton	evidence-only			BOUND-R13-001
R13-A0260	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/{id}.put	OpenAPI > fcs > 脚本 > PUT /api/fcs/v1/action/{id}	PUT /api/fcs/v1/action/{id} — 更新API脚本配置	"operationId=editUsingPUT_4; summary=更新API脚本配置; tags=脚本; parameters=path:id:required=True:schema=type=integer;format=int32; requestBody=application/json:#/components/schemas/UpdateApiScriptDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«ApiScript对象»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	fb98b92ecfd2b4c0d0c97f0b0bf812c410be243914d13a817697d394a6445283	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:PUT /api/fcs/v1/action/{id}; operation-id:editUsingPUT_4; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	818a0e6e3cad12d96f5ca522a741aea65f7e675fc99f19b085d8e2fa72b843d8	df2d6e3b09c55c3394b60f2ddbf849757fd2d3f44fa7daf76d218307936d9148				singleton	evidence-only			BOUND-R13-001
R13-A0261	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/{id}.delete	OpenAPI > fcs > 脚本 > DELETE /api/fcs/v1/action/{id}	DELETE /api/fcs/v1/action/{id} — 删除单条数据	"operationId=deleteByIdUsingDELETE_6; summary=删除单条数据; tags=脚本; parameters=path:id:required=True:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«boolean»|204:No Content:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema; security=[{""Authorization"":[""global""]}]"	def1b73f1ce9ba9115e9126b48778cca5bedc6ed3dd61b26dd64cdaa3f786ae9	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:DELETE /api/fcs/v1/action/{id}; operation-id:deleteByIdUsingDELETE_6; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	a72eadb80ca8dca801362e1aa5026ec9a4b863f3dacb43f6635bbd15e1e6cbe1	54f8ac2fbe952df9deb982b3a860c44b88cf79bbef7013828ec3da1fb5d62a93				singleton	evidence-only			BOUND-R13-001
R13-A0262	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/action/{id}/script.put	OpenAPI > fcs > 脚本 > PUT /api/fcs/v1/action/{id}/script	PUT /api/fcs/v1/action/{id}/script — 上传API脚本	"operationId=updateScriptUsingPUT; summary=上传API脚本; tags=脚本; parameters=path:id:required=True:schema=type=integer;format=int32; requestBody=application/json:type=string;format=binary|application/octet-stream:type=string;format=binary; responses=200:OK:*/*:#/components/schemas/ResponseMsg«ApiScript对象»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	e877bf039b8d962371fa30587c623ee8a2134a2f2560198b99b0d913bed11620	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:PUT /api/fcs/v1/action/{id}/script; operation-id:updateScriptUsingPUT; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	c08821c99f4a655a536e8f7d70534e0dc21c42c7db2d61e3f7e2f28459005422	43754a5ae774b352fd435996239b386861ca8c5e99e83bbed9b18f70e8d1b2ea				singleton	evidence-only			BOUND-R13-001
R13-A0263	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station	GET /api/fcs/v1/station — 工作站点列表分页	"operationId=queryByPageUsingGET_10; summary=工作站点列表分页; tags=工作站点; parameters=query:pageNum:required=False:schema=type=integer;format=int32|query:pageSize:required=False:schema=type=integer;format=int32|query:name:required=False:schema=type=string|query:category:required=False:schema=type=string|query:thirdPartyKeyList:required=False:schema=type=string|query:order:required=False:schema=type=string|query:orderBy:required=False:schema=type=string|query:needProperties:required=False:schema=type=boolean|query:functionType:required=False:schema=type=string|query:mapId:required=False:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«Page«Station对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	9ea0b2e96642ed193edd868b3f6b37a58be4e7257fc9b55465153b234aa93abf	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station; operation-id:queryByPageUsingGET_10; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	8c1f626a818ea6ab52271045a981a6cece62d162b0c1ac0b2e926c156ef0317a	2d9e8d57d2344fe3c973aef9777086c9b7742e0c37d974f4d1a3cc0da7bc255c				singleton	evidence-only			BOUND-R13-001
R13-A0264	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station.post	OpenAPI > fcs > 工作站点 > POST /api/fcs/v1/station	POST /api/fcs/v1/station — 创建工作站点	"operationId=createUsingPOST_11; summary=创建工作站点; tags=工作站点; parameters=none; requestBody=application/json:#/components/schemas/CreateStationDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«Station对象»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	d562dd1612c951f195ad696cf0d54e1fac71165482ad0116d1e2b9a174dd7d2a	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/station; operation-id:createUsingPOST_11; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	78fd08fceb822d67a003434fcc06d7ecfed4bb85e46d02130f1f9ff221e6dcc7	a7a068a1c916e7534fa049c26683f72935de7421120c3e0146fffa66b137f390				singleton	evidence-only			BOUND-R13-001
R13-A0265	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/batch.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/batch	GET /api/fcs/v1/station/batch — 批量查询工作站点数据	"operationId=batchByIdsUsingGET_1; summary=批量查询工作站点数据; tags=工作站点; parameters=query:ids:required=True:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«Station对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	a2aac57271058a1323960b5288dbf6de7e123715fdc0758d9ed7e1793bfeb320	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/batch; operation-id:batchByIdsUsingGET_1; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	6eae687c343856e270c64a00425f50e0251ec9e40a34b8b325fe4d3e0ffb637d	4725413324fb99beed1ddf05cfb60007713e49f952d620eb454327996da6ab36				singleton	evidence-only			BOUND-R13-001
R13-A0266	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/batch.delete	OpenAPI > fcs > 工作站点 > DELETE /api/fcs/v1/station/batch	DELETE /api/fcs/v1/station/batch — 批量删除工作站点数据	"operationId=batchDeleteByIdsUsingDELETE; summary=批量删除工作站点数据; tags=工作站点; parameters=query:ids:required=True:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«boolean»|204:No Content:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema; security=[{""Authorization"":[""global""]}]"	de572d32541d300951a90a006befe0a1480c0d9f83b101c033eca47b3d6bd604	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:DELETE /api/fcs/v1/station/batch; operation-id:batchDeleteByIdsUsingDELETE; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	f00d8444013fbdadafe5c3f2ddff83b0a1c52636321c1fbb399259a64cff8ab0	9dd22a4af63c0d9396cf10c143d165fcd86f9fcc1de57d299f13f4e4ace09ee7				singleton	evidence-only			BOUND-R13-001
R13-A0267	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/batch/material.put	OpenAPI > fcs > 工作站点 > PUT /api/fcs/v1/station/batch/material	PUT /api/fcs/v1/station/batch/material — 批量修改工作站点物料	"operationId=batchUpdateMaterialByIdsUsingPUT; summary=批量修改工作站点物料; tags=工作站点; parameters=none; requestBody=application/json:type=array;items=#/components/schemas/StationMaterialRecordDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«boolean»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	9e4afa4c7b5e4a8560bb495f6c1ab1ebc0295620c3a10953d995208f6784ce80	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:PUT /api/fcs/v1/station/batch/material; operation-id:batchUpdateMaterialByIdsUsingPUT; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	c32895cfcd64e3bc015b7e27772ccee4ac109ebb52153caec7ec5f7a4bfab557	bb86ffc24f5afd5a811952cfc185b98aa1ce67b96e52020ca21d5ce8d543269f				singleton	evidence-only			BOUND-R13-001
R13-A0268	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/batch/value.put	OpenAPI > fcs > 工作站点 > PUT /api/fcs/v1/station/batch/value	PUT /api/fcs/v1/station/batch/value — 批量修改工作站点的属性值	"operationId=batchUpdateValueUsingPUT; summary=批量修改工作站点的属性值; tags=工作站点; parameters=none; requestBody=application/json:type=array;items=#/components/schemas/UpdateStationValueDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«boolean»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	a81383f22dbaecb3635a1f10e4426fe6117bbccbb28573187f31afea73428643	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:PUT /api/fcs/v1/station/batch/value; operation-id:batchUpdateValueUsingPUT; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	aa2b63150b1bb649bece4bed1f5ebdecb22feae5fbe6a11d76e0ac9b05fb8813	69f42db173172b0f6f22eb13847108b7304e42e60138091ce87adccf61790633				singleton	evidence-only			BOUND-R13-001
